Code, Close , Marcap , Stocks ,Date
417310," 5,910 "," 238,764,000,000 "," 40,400,000 ",2022-04-04
400760," 5,370 "," 226,614,000,000 "," 42,200,000 ",2022-04-04
334890," 5,870 "," 181,223,641,240 "," 30,872,852 ",2022-04-04
396690," 5,950 "," 172,907,000,000 "," 29,060,000 ",2022-04-04
350520," 5,540 "," 114,124,000,000 "," 20,600,000 ",2022-04-04
357250," 5,020 "," 100,902,000,000 "," 20,100,000 ",2022-04-04
338100," 5,000 "," 93,300,000,000 "," 18,660,000 ",2022-04-04
145270," 1,640 "," 75,807,568,280 "," 46,224,127 ",2022-04-04
204210," 5,120 "," 40,073,292,800 "," 7,826,815 ",2022-04-04
140910," 8,130 "," 34,287,380,700 "," 4,217,390 ",2022-04-04
365550," 6,850 "," 1,459,659,650,000 "," 213,089,000 ",2022-04-05
330590," 5,710 "," 1,387,352,327,640 "," 242,968,884 ",2022-04-05
395400," 6,470 "," 1,002,982,842,040 "," 155,020,532 ",2022-04-05
348950," 5,580 "," 924,048,000,000 "," 165,600,000 ",2022-04-05
357120," 6,550 "," 456,011,000,000 "," 69,620,000 ",2022-04-05
293940," 7,730 "," 404,511,850,790 "," 52,330,123 ",2022-04-05
88260," 6,220 "," 393,984,689,800 "," 63,341,590 ",2022-04-05
377190," 5,330 "," 343,252,000,000 "," 64,400,000 ",2022-04-05
404990," 5,190 "," 290,411,037,960 "," 55,955,884 ",2022-04-05
417310," 6,130 "," 247,652,000,000 "," 40,400,000 ",2022-04-05
400760," 5,350 "," 225,770,000,000 "," 42,200,000 ",2022-04-05
334890," 5,870 "," 181,223,641,240 "," 30,872,852 ",2022-04-05
396690," 5,950 "," 172,907,000,000 "," 29,060,000 ",2022-04-05
350520," 5,540 "," 114,124,000,000 "," 20,600,000 ",2022-04-05
357250," 4,995 "," 100,399,500,000 "," 20,100,000 ",2022-04-05
338100," 5,010 "," 93,486,600,000 "," 18,660,000 ",2022-04-05
145270," 1,630 "," 75,345,327,010 "," 46,224,127 ",2022-04-05
204210," 5,200 "," 40,699,438,000 "," 7,826,815 ",2022-04-05
140910," 8,330 "," 35,130,858,700 "," 4,217,390 ",2022-04-05
365550," 6,670 "," 1,421,303,630,000 "," 213,089,000 ",2022-04-06
330590," 5,640 "," 1,370,344,505,760 "," 242,968,884 ",2022-04-06
395400," 6,400 "," 992,131,404,800 "," 155,020,532 ",2022-04-06
348950," 5,590 "," 925,704,000,000 "," 165,600,000 ",2022-04-06
357120," 6,610 "," 460,188,200,000 "," 69,620,000 ",2022-04-06
293940," 7,790 "," 407,651,658,170 "," 52,330,123 ",2022-04-06
88260," 6,230 "," 394,618,105,700 "," 63,341,590 ",2022-04-06
377190," 5,290 "," 340,676,000,000 "," 64,400,000 ",2022-04-06
404990," 5,270 "," 294,887,508,680 "," 55,955,884 ",2022-04-06
417310," 6,250 "," 252,500,000,000 "," 40,400,000 ",2022-04-06
400760," 5,350 "," 225,770,000,000 "," 42,200,000 ",2022-04-06
334890," 5,900 "," 182,149,826,800 "," 30,872,852 ",2022-04-06
396690," 5,990 "," 174,069,400,000 "," 29,060,000 ",2022-04-06
350520," 5,520 "," 113,712,000,000 "," 20,600,000 ",2022-04-06
357250," 5,000 "," 100,500,000,000 "," 20,100,000 ",2022-04-06
338100," 4,990 "," 93,113,400,000 "," 18,660,000 ",2022-04-06
145270," 1,640 "," 75,807,568,280 "," 46,224,127 ",2022-04-06
204210," 5,230 "," 40,934,242,450 "," 7,826,815 ",2022-04-06
140910," 8,170 "," 34,456,076,300 "," 4,217,390 ",2022-04-06
365550," 6,820 "," 1,453,266,980,000 "," 213,089,000 ",2022-04-07
330590," 5,660 "," 1,375,203,883,440 "," 242,968,884 ",2022-04-07
395400," 6,440 "," 998,332,226,080 "," 155,020,532 ",2022-04-07
348950," 5,630 "," 932,328,000,000 "," 165,600,000 ",2022-04-07
357120," 6,740 "," 469,238,800,000 "," 69,620,000 ",2022-04-07
293940," 7,740 "," 405,035,152,020 "," 52,330,123 ",2022-04-07
88260," 6,320 "," 400,318,848,800 "," 63,341,590 ",2022-04-07
377190," 5,340 "," 343,896,000,000 "," 64,400,000 ",2022-04-07
404990," 5,260 "," 294,327,949,840 "," 55,955,884 ",2022-04-07
417310," 6,180 "," 249,672,000,000 "," 40,400,000 ",2022-04-07
400760," 5,370 "," 226,614,000,000 "," 42,200,000 ",2022-04-07
334890," 5,920 "," 182,767,283,840 "," 30,872,852 ",2022-04-07
396690," 5,990 "," 174,069,400,000 "," 29,060,000 ",2022-04-07
350520," 5,560 "," 114,536,000,000 "," 20,600,000 ",2022-04-07
357250," 5,010 "," 100,701,000,000 "," 20,100,000 ",2022-04-07
338100," 4,990 "," 93,113,400,000 "," 18,660,000 ",2022-04-07
145270," 1,605 "," 74,189,723,835 "," 46,224,127 ",2022-04-07
204210," 5,240 "," 41,012,510,600 "," 7,826,815 ",2022-04-07
140910," 7,850 "," 33,106,511,500 "," 4,217,390 ",2022-04-07
365550," 6,940 "," 1,478,837,660,000 "," 213,089,000 ",2022-04-08
330590," 5,740 "," 1,394,641,394,160 "," 242,968,884 ",2022-04-08
395400," 6,510 "," 1,009,183,663,320 "," 155,020,532 ",2022-04-08
348950," 5,690 "," 942,264,000,000 "," 165,600,000 ",2022-04-08
357120," 6,800 "," 473,416,000,000 "," 69,620,000 ",2022-04-08
293940," 7,760 "," 406,081,754,480 "," 52,330,123 ",2022-04-08
88260," 6,330 "," 400,952,264,700 "," 63,341,590 ",2022-04-08
377190," 5,350 "," 344,540,000,000 "," 64,400,000 ",2022-04-08
404990," 5,370 "," 300,483,097,080 "," 55,955,884 ",2022-04-08
417310," 6,190 "," 250,076,000,000 "," 40,400,000 ",2022-04-08
400760," 5,380 "," 227,036,000,000 "," 42,200,000 ",2022-04-08
334890," 5,990 "," 184,928,383,480 "," 30,872,852 ",2022-04-08
396690," 6,140 "," 178,428,400,000 "," 29,060,000 ",2022-04-08
350520," 5,680 "," 117,008,000,000 "," 20,600,000 ",2022-04-08
357250," 5,020 "," 100,902,000,000 "," 20,100,000 ",2022-04-08
338100," 5,020 "," 93,673,200,000 "," 18,660,000 ",2022-04-08
145270," 1,625 "," 75,114,206,375 "," 46,224,127 ",2022-04-08
204210," 5,230 "," 40,934,242,450 "," 7,826,815 ",2022-04-08
140910," 7,850 "," 35,034,801,200 "," 4,463,032 ",2022-04-08
365550," 6,960 "," 1,483,099,440,000 "," 213,089,000 ",2022-04-11
330590," 5,770 "," 1,401,930,460,680 "," 242,968,884 ",2022-04-11
395400," 6,620 "," 1,026,235,921,840 "," 155,020,532 ",2022-04-11
348950," 5,700 "," 943,920,000,000 "," 165,600,000 ",2022-04-11
357120," 6,800 "," 473,416,000,000 "," 69,620,000 ",2022-04-11
293940," 7,760 "," 406,081,754,480 "," 52,330,123 ",2022-04-11
88260," 6,400 "," 405,386,176,000 "," 63,341,590 ",2022-04-11
377190," 5,360 "," 345,184,000,000 "," 64,400,000 ",2022-04-11
404990," 5,420 "," 303,280,891,280 "," 55,955,884 ",2022-04-11
417310," 6,190 "," 250,076,000,000 "," 40,400,000 ",2022-04-11
400760," 5,390 "," 227,458,000,000 "," 42,200,000 ",2022-04-11
334890," 6,050 "," 186,780,754,600 "," 30,872,852 ",2022-04-11
396690," 6,220 "," 180,753,200,000 "," 29,060,000 ",2022-04-11
350520," 5,660 "," 116,596,000,000 "," 20,600,000 ",2022-04-11
357250," 5,050 "," 101,505,000,000 "," 20,100,000 ",2022-04-11
338100," 5,020 "," 93,673,200,000 "," 18,660,000 ",2022-04-11
145270," 1,620 "," 74,883,085,740 "," 46,224,127 ",2022-04-11
204210," 5,190 "," 40,621,169,850 "," 7,826,815 ",2022-04-11
140910," 7,800 "," 34,811,649,600 "," 4,463,032 ",2022-04-11
365550," 6,960 "," 1,483,099,440,000 "," 213,089,000 ",2022-04-12
330590," 5,750 "," 1,397,071,083,000 "," 242,968,884 ",2022-04-12
395400," 6,690 "," 1,037,087,359,080 "," 155,020,532 ",2022-04-12
348950," 5,770 "," 955,512,000,000 "," 165,600,000 ",2022-04-12
357120," 6,900 "," 480,378,000,000 "," 69,620,000 ",2022-04-12
293940," 7,810 "," 408,698,260,630 "," 52,330,123 ",2022-04-12
88260," 6,400 "," 405,386,176,000 "," 63,341,590 ",2022-04-12
377190," 5,380 "," 346,472,000,000 "," 64,400,000 ",2022-04-12
404990," 5,360 "," 299,923,538,240 "," 55,955,884 ",2022-04-12
417310," 6,160 "," 248,864,000,000 "," 40,400,000 ",2022-04-12
400760," 5,380 "," 227,036,000,000 "," 42,200,000 ",2022-04-12
334890," 6,130 "," 189,250,582,760 "," 30,872,852 ",2022-04-12
396690," 6,360 "," 184,821,600,000 "," 29,060,000 ",2022-04-12
350520," 5,700 "," 117,420,000,000 "," 20,600,000 ",2022-04-12
357250," 5,030 "," 101,103,000,000 "," 20,100,000 ",2022-04-12
338100," 5,030 "," 93,859,800,000 "," 18,660,000 ",2022-04-12
145270," 1,585 "," 73,265,241,295 "," 46,224,127 ",2022-04-12
204210," 5,180 "," 40,542,901,700 "," 7,826,815 ",2022-04-12
140910," 7,780 "," 34,722,388,960 "," 4,463,032 ",2022-04-12
365550," 7,010 "," 1,493,753,890,000 "," 213,089,000 ",2022-04-13
330590," 5,800 "," 1,409,219,527,200 "," 242,968,884 ",2022-04-13
395400," 6,690 "," 1,037,087,359,080 "," 155,020,532 ",2022-04-13
348950," 5,780 "," 957,168,000,000 "," 165,600,000 ",2022-04-13
357120," 6,930 "," 482,466,600,000 "," 69,620,000 ",2022-04-13
293940," 7,900 "," 413,407,971,700 "," 52,330,123 ",2022-04-13
88260," 6,430 "," 407,286,423,700 "," 63,341,590 ",2022-04-13
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-13
404990," 5,400 "," 302,161,773,600 "," 55,955,884 ",2022-04-13
417310," 6,170 "," 249,268,000,000 "," 40,400,000 ",2022-04-13
400760," 5,450 "," 229,990,000,000 "," 42,200,000 ",2022-04-13
334890," 6,160 "," 190,176,768,320 "," 30,872,852 ",2022-04-13
396690," 6,270 "," 182,206,200,000 "," 29,060,000 ",2022-04-13
350520," 5,750 "," 118,450,000,000 "," 20,600,000 ",2022-04-13
357250," 5,040 "," 101,304,000,000 "," 20,100,000 ",2022-04-13
338100," 5,050 "," 94,233,000,000 "," 18,660,000 ",2022-04-13
145270," 1,630 "," 75,345,327,010 "," 46,224,127 ",2022-04-13
204210," 5,160 "," 40,386,365,400 "," 7,826,815 ",2022-04-13
140910," 8,240 "," 36,775,383,680 "," 4,463,032 ",2022-04-13
365550," 7,130 "," 1,519,324,570,000 "," 213,089,000 ",2022-04-14
330590," 5,800 "," 1,409,219,527,200 "," 242,968,884 ",2022-04-14
395400," 6,720 "," 1,041,737,975,040 "," 155,020,532 ",2022-04-14
348950," 5,810 "," 962,136,000,000 "," 165,600,000 ",2022-04-14
357120," 6,900 "," 480,378,000,000 "," 69,620,000 ",2022-04-14
293940," 7,930 "," 414,977,875,390 "," 52,330,123 ",2022-04-14
88260," 6,460 "," 409,186,671,400 "," 63,341,590 ",2022-04-14
377190," 5,400 "," 347,760,000,000 "," 64,400,000 ",2022-04-14
404990," 5,410 "," 302,721,332,440 "," 55,955,884 ",2022-04-14
417310," 6,190 "," 250,076,000,000 "," 40,400,000 ",2022-04-14
400760," 5,470 "," 230,834,000,000 "," 42,200,000 ",2022-04-14
334890," 6,170 "," 190,485,496,840 "," 30,872,852 ",2022-04-14
396690," 6,180 "," 179,590,800,000 "," 29,060,000 ",2022-04-14
350520," 5,870 "," 120,922,000,000 "," 20,600,000 ",2022-04-14
357250," 5,030 "," 101,103,000,000 "," 20,100,000 ",2022-04-14
338100," 5,050 "," 94,233,000,000 "," 18,660,000 ",2022-04-14
145270," 1,605 "," 74,189,723,835 "," 46,224,127 ",2022-04-14
204210," 5,240 "," 41,012,510,600 "," 7,826,815 ",2022-04-14
140910," 8,060 "," 35,972,037,920 "," 4,463,032 ",2022-04-14
365550," 7,340 "," 1,564,073,260,000 "," 213,089,000 ",2022-04-15
330590," 5,920 "," 1,438,375,793,280 "," 242,968,884 ",2022-04-15
395400," 6,880 "," 1,066,541,260,160 "," 155,020,532 ",2022-04-15
348950," 6,020 "," 996,912,000,000 "," 165,600,000 ",2022-04-15
357120," 7,000 "," 487,340,000,000 "," 69,620,000 ",2022-04-15
293940," 7,990 "," 418,117,682,770 "," 52,330,123 ",2022-04-15
88260," 6,590 "," 417,421,078,100 "," 63,341,590 ",2022-04-15
377190," 5,460 "," 351,624,000,000 "," 64,400,000 ",2022-04-15
404990," 5,480 "," 306,638,244,320 "," 55,955,884 ",2022-04-15
417310," 6,260 "," 252,904,000,000 "," 40,400,000 ",2022-04-15
400760," 5,520 "," 232,944,000,000 "," 42,200,000 ",2022-04-15
334890," 6,220 "," 192,029,139,440 "," 30,872,852 ",2022-04-15
396690," 6,430 "," 186,855,800,000 "," 29,060,000 ",2022-04-15
350520," 6,020 "," 124,012,000,000 "," 20,600,000 ",2022-04-15
357250," 5,050 "," 101,505,000,000 "," 20,100,000 ",2022-04-15
338100," 5,140 "," 95,912,400,000 "," 18,660,000 ",2022-04-15
145270," 1,555 "," 74,734,503,570 "," 48,060,774 ",2022-04-15
204210," 5,310 "," 41,560,387,650 "," 7,826,815 ",2022-04-15
140910," 8,120 "," 36,239,819,840 "," 4,463,032 ",2022-04-15
365550," 7,110 "," 1,515,062,790,000 "," 213,089,000 ",2022-04-18
330590," 5,850 "," 1,421,367,971,400 "," 242,968,884 ",2022-04-18
395400," 6,750 "," 1,046,388,591,000 "," 155,020,532 ",2022-04-18
348950," 5,780 "," 957,168,000,000 "," 165,600,000 ",2022-04-18
357120," 6,950 "," 483,859,000,000 "," 69,620,000 ",2022-04-18
293940," 7,960 "," 416,547,779,080 "," 52,330,123 ",2022-04-18
88260," 6,390 "," 404,752,760,100 "," 63,341,590 ",2022-04-18
377190," 5,420 "," 349,048,000,000 "," 64,400,000 ",2022-04-18
404990," 5,460 "," 305,519,126,640 "," 55,955,884 ",2022-04-18
417310," 6,250 "," 252,500,000,000 "," 40,400,000 ",2022-04-18
400760," 5,430 "," 229,146,000,000 "," 42,200,000 ",2022-04-18
334890," 6,200 "," 191,411,682,400 "," 30,872,852 ",2022-04-18
396690," 6,410 "," 186,274,600,000 "," 29,060,000 ",2022-04-18
350520," 6,040 "," 124,424,000,000 "," 20,600,000 ",2022-04-18
357250," 5,070 "," 101,907,000,000 "," 20,100,000 ",2022-04-18
338100," 5,170 "," 96,472,200,000 "," 18,660,000 ",2022-04-18
145270," 1,510 "," 72,571,768,740 "," 48,060,774 ",2022-04-18
204210," 5,290 "," 41,403,851,350 "," 7,826,815 ",2022-04-18
140910," 7,990 "," 35,659,625,680 "," 4,463,032 ",2022-04-18
365550," 7,180 "," 1,529,979,020,000 "," 213,089,000 ",2022-04-19
330590," 5,890 "," 1,431,086,726,760 "," 242,968,884 ",2022-04-19
395400," 6,790 "," 1,052,589,412,280 "," 155,020,532 ",2022-04-19
348950," 5,790 "," 958,824,000,000 "," 165,600,000 ",2022-04-19
357120," 6,950 "," 483,859,000,000 "," 69,620,000 ",2022-04-19
293940," 7,910 "," 413,931,272,930 "," 52,330,123 ",2022-04-19
88260," 6,400 "," 405,386,176,000 "," 63,341,590 ",2022-04-19
377190," 5,400 "," 347,760,000,000 "," 64,400,000 ",2022-04-19
404990," 5,450 "," 304,959,567,800 "," 55,955,884 ",2022-04-19
417310," 6,180 "," 249,672,000,000 "," 40,400,000 ",2022-04-19
400760," 5,440 "," 229,568,000,000 "," 42,200,000 ",2022-04-19
334890," 6,110 "," 188,633,125,720 "," 30,872,852 ",2022-04-19
396690," 6,320 "," 183,659,200,000 "," 29,060,000 ",2022-04-19
350520," 6,030 "," 124,218,000,000 "," 20,600,000 ",2022-04-19
357250," 5,080 "," 102,108,000,000 "," 20,100,000 ",2022-04-19
338100," 5,140 "," 95,912,400,000 "," 18,660,000 ",2022-04-19
145270," 1,510 "," 72,571,768,740 "," 48,060,774 ",2022-04-19
204210," 5,290 "," 41,403,851,350 "," 7,826,815 ",2022-04-19
140910," 7,800 "," 34,811,649,600 "," 4,463,032 ",2022-04-19
365550," 7,290 "," 1,553,418,810,000 "," 213,089,000 ",2022-04-20
330590," 5,900 "," 1,433,516,415,600 "," 242,968,884 ",2022-04-20
395400," 6,810 "," 1,055,689,822,920 "," 155,020,532 ",2022-04-20
348950," 5,820 "," 963,792,000,000 "," 165,600,000 ",2022-04-20
357120," 7,090 "," 493,605,800,000 "," 69,620,000 ",2022-04-20
293940," 7,970 "," 417,071,080,310 "," 52,330,123 ",2022-04-20
88260," 6,470 "," 409,820,087,300 "," 63,341,590 ",2022-04-20
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-20
404990," 5,480 "," 306,638,244,320 "," 55,955,884 ",2022-04-20
417310," 6,210 "," 250,884,000,000 "," 40,400,000 ",2022-04-20
400760," 5,460 "," 230,412,000,000 "," 42,200,000 ",2022-04-20
334890," 6,110 "," 188,633,125,720 "," 30,872,852 ",2022-04-20
396690," 6,320 "," 183,659,200,000 "," 29,060,000 ",2022-04-20
350520," 6,070 "," 125,042,000,000 "," 20,600,000 ",2022-04-20
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-20
338100," 5,150 "," 96,099,000,000 "," 18,660,000 ",2022-04-20
145270," 1,510 "," 72,571,768,740 "," 48,060,774 ",2022-04-20
204210," 5,290 "," 41,403,851,350 "," 7,826,815 ",2022-04-20
140910," 7,820 "," 34,900,910,240 "," 4,463,032 ",2022-04-20
365550," 7,200 "," 1,534,240,800,000 "," 213,089,000 ",2022-04-21
330590," 5,920 "," 1,438,375,793,280 "," 242,968,884 ",2022-04-21
395400," 6,880 "," 1,066,541,260,160 "," 155,020,532 ",2022-04-21
348950," 5,810 "," 962,136,000,000 "," 165,600,000 ",2022-04-21
357120," 7,150 "," 497,783,000,000 "," 69,620,000 ",2022-04-21
293940," 8,000 "," 418,640,984,000 "," 52,330,123 ",2022-04-21
88260," 6,550 "," 414,887,414,500 "," 63,341,590 ",2022-04-21
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-21
404990," 5,500 "," 307,757,362,000 "," 55,955,884 ",2022-04-21
417310," 6,310 "," 254,924,000,000 "," 40,400,000 ",2022-04-21
400760," 5,470 "," 230,834,000,000 "," 42,200,000 ",2022-04-21
334890," 6,220 "," 192,029,139,440 "," 30,872,852 ",2022-04-21
396690," 6,390 "," 185,693,400,000 "," 29,060,000 ",2022-04-21
350520," 6,070 "," 125,042,000,000 "," 20,600,000 ",2022-04-21
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-21
338100," 5,180 "," 96,658,800,000 "," 18,660,000 ",2022-04-21
145270," 1,520 "," 73,052,376,480 "," 48,060,774 ",2022-04-21
204210," 5,280 "," 41,325,583,200 "," 7,826,815 ",2022-04-21
140910," 7,770 "," 34,677,758,640 "," 4,463,032 ",2022-04-21
365550," 7,230 "," 1,540,633,470,000 "," 213,089,000 ",2022-04-22
330590," 5,990 "," 1,455,383,615,160 "," 242,968,884 ",2022-04-22
395400," 6,910 "," 1,071,191,876,120 "," 155,020,532 ",2022-04-22
348950," 5,800 "," 960,480,000,000 "," 165,600,000 ",2022-04-22
357120," 7,270 "," 506,137,400,000 "," 69,620,000 ",2022-04-22
88260," 6,630 "," 419,954,741,700 "," 63,341,590 ",2022-04-22
293940," 8,020 "," 419,687,586,460 "," 52,330,123 ",2022-04-22
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-22
404990," 5,570 "," 311,674,273,880 "," 55,955,884 ",2022-04-22
417310," 6,420 "," 259,368,000,000 "," 40,400,000 ",2022-04-22
400760," 5,490 "," 231,678,000,000 "," 42,200,000 ",2022-04-22
334890," 6,220 "," 192,029,139,440 "," 30,872,852 ",2022-04-22
396690," 6,470 "," 188,018,200,000 "," 29,060,000 ",2022-04-22
350520," 6,080 "," 125,248,000,000 "," 20,600,000 ",2022-04-22
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-22
338100," 5,190 "," 96,845,400,000 "," 18,660,000 ",2022-04-22
145270," 1,510 "," 72,571,768,740 "," 48,060,774 ",2022-04-22
204210," 5,300 "," 41,482,119,500 "," 7,826,815 ",2022-04-22
140910," 7,760 "," 34,633,128,320 "," 4,463,032 ",2022-04-22
365550," 7,250 "," 1,544,895,250,000 "," 213,089,000 ",2022-04-25
330590," 6,000 "," 1,457,813,304,000 "," 242,968,884 ",2022-04-25
395400," 7,000 "," 1,085,143,724,000 "," 155,020,532 ",2022-04-25
348950," 5,820 "," 963,792,000,000 "," 165,600,000 ",2022-04-25
357120," 7,300 "," 508,226,000,000 "," 69,620,000 ",2022-04-25
88260," 6,700 "," 424,388,653,000 "," 63,341,590 ",2022-04-25
293940," 8,060 "," 421,780,791,380 "," 52,330,123 ",2022-04-25
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-25
404990," 5,670 "," 317,269,862,280 "," 55,955,884 ",2022-04-25
417310," 6,590 "," 266,236,000,000 "," 40,400,000 ",2022-04-25
400760," 5,490 "," 231,678,000,000 "," 42,200,000 ",2022-04-25
396690," 6,650 "," 193,249,000,000 "," 29,060,000 ",2022-04-25
334890," 6,140 "," 189,559,311,280 "," 30,872,852 ",2022-04-25
350520," 6,080 "," 125,248,000,000 "," 20,600,000 ",2022-04-25
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-25
338100," 5,180 "," 96,658,800,000 "," 18,660,000 ",2022-04-25
145270," 1,475 "," 70,889,641,650 "," 48,060,774 ",2022-04-25
204210," 5,270 "," 41,247,315,050 "," 7,826,815 ",2022-04-25
140910," 7,710 "," 34,409,976,720 "," 4,463,032 ",2022-04-25
365550," 7,290 "," 1,553,418,810,000 "," 213,089,000 ",2022-04-26
330590," 5,990 "," 1,455,383,615,160 "," 242,968,884 ",2022-04-26
395400," 7,090 "," 1,099,095,571,880 "," 155,020,532 ",2022-04-26
348950," 5,900 "," 977,040,000,000 "," 165,600,000 ",2022-04-26
357120," 7,300 "," 508,226,000,000 "," 69,620,000 ",2022-04-26
88260," 6,800 "," 430,722,812,000 "," 63,341,590 ",2022-04-26
293940," 7,940 "," 415,501,176,620 "," 52,330,123 ",2022-04-26
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-26
404990," 5,690 "," 318,388,979,960 "," 55,955,884 ",2022-04-26
417310," 6,640 "," 268,256,000,000 "," 40,400,000 ",2022-04-26
400760," 5,530 "," 233,366,000,000 "," 42,200,000 ",2022-04-26
396690," 6,840 "," 198,770,400,000 "," 29,060,000 ",2022-04-26
334890," 6,190 "," 191,102,953,880 "," 30,872,852 ",2022-04-26
350520," 6,080 "," 125,248,000,000 "," 20,600,000 ",2022-04-26
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-26
338100," 5,150 "," 96,099,000,000 "," 18,660,000 ",2022-04-26
145270," 1,530 "," 73,532,984,220 "," 48,060,774 ",2022-04-26
204210," 5,250 "," 41,090,778,750 "," 7,826,815 ",2022-04-26
140910," 7,730 "," 34,499,237,360 "," 4,463,032 ",2022-04-26
365550," 7,200 "," 1,534,240,800,000 "," 213,089,000 ",2022-04-27
330590," 5,980 "," 1,452,953,926,320 "," 242,968,884 ",2022-04-27
395400," 7,190 "," 1,114,597,625,080 "," 155,020,532 ",2022-04-27
348950," 5,880 "," 973,728,000,000 "," 165,600,000 ",2022-04-27
357120," 7,260 "," 505,441,200,000 "," 69,620,000 ",2022-04-27
88260," 6,830 "," 432,623,059,700 "," 63,341,590 ",2022-04-27
293940," 7,950 "," 416,024,477,850 "," 52,330,123 ",2022-04-27
377190," 5,420 "," 349,048,000,000 "," 64,400,000 ",2022-04-27
404990," 5,740 "," 321,186,774,160 "," 55,955,884 ",2022-04-27
417310," 6,640 "," 268,256,000,000 "," 40,400,000 ",2022-04-27
400760," 5,500 "," 232,100,000,000 "," 42,200,000 ",2022-04-27
396690," 6,820 "," 198,189,200,000 "," 29,060,000 ",2022-04-27
334890," 6,200 "," 191,411,682,400 "," 30,872,852 ",2022-04-27
350520," 6,090 "," 125,454,000,000 "," 20,600,000 ",2022-04-27
357250," 5,080 "," 102,108,000,000 "," 20,100,000 ",2022-04-27
338100," 5,090 "," 94,979,400,000 "," 18,660,000 ",2022-04-27
145270," 1,505 "," 72,331,464,870 "," 48,060,774 ",2022-04-27
204210," 5,220 "," 40,855,974,300 "," 7,826,815 ",2022-04-27
140910," 7,670 "," 34,231,455,440 "," 4,463,032 ",2022-04-27
365550," 7,130 "," 1,519,324,570,000 "," 213,089,000 ",2022-04-28
330590," 5,870 "," 1,426,227,349,080 "," 242,968,884 ",2022-04-28
395400," 6,960 "," 1,078,942,902,720 "," 155,020,532 ",2022-04-28
348950," 5,850 "," 968,760,000,000 "," 165,600,000 ",2022-04-28
293940," 7,900 "," 583,257,971,700 "," 73,830,123 ",2022-04-28
357120," 7,080 "," 492,909,600,000 "," 69,620,000 ",2022-04-28
88260," 6,730 "," 426,288,900,700 "," 63,341,590 ",2022-04-28
377190," 5,400 "," 347,760,000,000 "," 64,400,000 ",2022-04-28
404990," 5,740 "," 321,186,774,160 "," 55,955,884 ",2022-04-28
417310," 6,450 "," 260,580,000,000 "," 40,400,000 ",2022-04-28
400760," 5,480 "," 231,256,000,000 "," 42,200,000 ",2022-04-28
396690," 6,600 "," 191,796,000,000 "," 29,060,000 ",2022-04-28
334890," 6,150 "," 189,868,039,800 "," 30,872,852 ",2022-04-28
350520," 6,050 "," 124,630,000,000 "," 20,600,000 ",2022-04-28
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-28
338100," 5,070 "," 94,606,200,000 "," 18,660,000 ",2022-04-28
145270," 1,500 "," 72,091,161,000 "," 48,060,774 ",2022-04-28
204210," 5,250 "," 41,090,778,750 "," 7,826,815 ",2022-04-28
140910," 7,660 "," 34,186,825,120 "," 4,463,032 ",2022-04-28
365550," 7,330 "," 1,561,942,370,000 "," 213,089,000 ",2022-04-29
330590," 5,940 "," 1,443,235,170,960 "," 242,968,884 ",2022-04-29
395400," 7,180 "," 1,113,047,419,760 "," 155,020,532 ",2022-04-29
348950," 5,880 "," 973,728,000,000 "," 165,600,000 ",2022-04-29
293940," 7,970 "," 588,426,080,310 "," 73,830,123 ",2022-04-29
357120," 7,200 "," 501,264,000,000 "," 69,620,000 ",2022-04-29
88260," 6,780 "," 429,455,980,200 "," 63,341,590 ",2022-04-29
377190," 5,410 "," 348,404,000,000 "," 64,400,000 ",2022-04-29
404990," 5,740 "," 321,186,774,160 "," 55,955,884 ",2022-04-29
417310," 6,570 "," 265,428,000,000 "," 40,400,000 ",2022-04-29
400760," 5,500 "," 232,100,000,000 "," 42,200,000 ",2022-04-29
396690," 6,700 "," 194,702,000,000 "," 29,060,000 ",2022-04-29
334890," 6,230 "," 192,337,867,960 "," 30,872,852 ",2022-04-29
350520," 6,020 "," 124,012,000,000 "," 20,600,000 ",2022-04-29
357250," 5,100 "," 102,510,000,000 "," 20,100,000 ",2022-04-29
338100," 5,090 "," 94,979,400,000 "," 18,660,000 ",2022-04-29
145270," 1,510 "," 72,571,768,740 "," 48,060,774 ",2022-04-29
204210," 5,300 "," 41,482,119,500 "," 7,826,815 ",2022-04-29
140910," 7,690 "," 34,320,716,080 "," 4,463,032 ",2022-04-29
365550," 7,200 "," 1,534,240,800,000 "," 213,089,000 ",2022-05-02
330590," 5,960 "," 1,448,094,548,640 "," 242,968,884 ",2022-05-02
395400," 7,130 "," 1,105,296,393,160 "," 155,020,532 ",2022-05-02
